timestamp,allarme_id,allarme_bloccante,allarme_durata_media,allarme_tf_medio,allarme_numero,tel_pezzi_prodotti,tel_tempo_attivo,tel_tempo_fermo,tel_velocità_nominale,disponibilità,efficienza
2020-04-10 15:00:00,145,True,29.0,30.0,1,997.5501952639812,2268,1332,0.4646202000000076,0.63,0.9467
2020-04-10 16:00:00,4,True,102.33333333333331,105.0,3,1313.7106140535057,2954,646,0.4646202000000076,0.8206,0.9572
2020-04-10 16:00:00,7,True,7.0,8.0,1,1313.7106140535057,2954,646,0.4646202000000076,0.8206,0.9572
2020-04-10 16:00:00,8,True,7.0,8.0,1,1313.7106140535057,2954,646,0.4646202000000076,0.8206,0.9572
2020-04-10 16:00:00,22,True,14.0,77.0,1,1313.7106140535057,2954,646,0.4646202000000076,0.8206,0.9572
2020-04-10 16:00:00,24,True,14.0,77.0,1,1313.7106140535057,2954,646,0.4646202000000076,0.8206,0.9572
2020-04-10 16:00:00,107,True,31.5,31.5,6,1313.7106140535057,2954,646,0.4646202000000076,0.8206,0.9572
2020-04-10 16:00:00,154,True,7.0,8.0,1,1313.7106140535057,2954,646,0.4646202000000076,0.8206,0.9572
2020-04-10 16:00:00,155,True,7.0,8.0,1,1313.7106140535057,2954,646,0.4646202000000076,0.8206,0.9572
2020-04-10 17:00:00,4,True,111.0,112.0,1,1105.7250169866163,2465,1140,0.4646202000000076,0.6838,0.9655
2020-04-10 17:00:00,107,True,42.2,42.2,5,1105.7250169866163,2465,1140,0.4646202000000076,0.6838,0.9655
2020-04-10 17:00:00,127,True,40.0,41.0,1,1105.7250169866163,2465,1140,0.4646202000000076,0.6838,0.9655
2020-04-10 18:00:00,4,True,202.0,203.0,1,951.8268377503445,2140,1455,0.4646202000000076,0.5953,0.9573
2020-04-10 18:00:00,69,True,2.0,2.0,1,951.8268377503445,2140,1455,0.4646202000000076,0.5953,0.9573
2020-04-10 18:00:00,70,True,2.0,2.0,1,951.8268377503445,2140,1455,0.4646202000000076,0.5953,0.9573
2020-04-10 18:00:00,71,True,2.0,2.0,1,951.8268377503445,2140,1455,0.4646202000000076,0.5953,0.9573
2020-04-10 18:00:00,72,True,2.0,2.0,1,951.8268377503445,2140,1455,0.4646202000000076,0.5953,0.9573
2020-04-10 18:00:00,102,True,1542.0,1544.0,1,951.8268377503445,2140,1455,0.4646202000000076,0.5953,0.9573
2020-04-10 18:00:00,103,True,6.0,36.0,1,951.8268377503445,2140,1455,0.4646202000000076,0.5953,0.9573
2020-04-10 18:00:00,107,True,78.25,89.75,4,951.8268377503445,2140,1455,0.4646202000000076,0.5953,0.9573
2020-04-10 19:00:00,4,True,12.0,14.0,1,1528.945145787765,3393,207,0.4646202000000076,0.9425,0.9699
2020-04-10 20:00:00,67,True,18.0,19.0,1,1348.2819763248622,3016,584,0.4646202000000076,0.8378,0.9622
2020-04-10 20:00:00,69,True,1.0,2.0,1,1348.2819763248622,3016,584,0.4646202000000076,0.8378,0.9622
2020-04-10 20:00:00,70,True,1.0,2.0,1,1348.2819763248622,3016,584,0.4646202000000076,0.8378,0.9622
